candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,partisan_lean,primary_pctg,won_primary,race,veteran,lgbtq,elected_official,self_funder,stem,obama_alum,dem_party_support,emily_endorsed,gun_sense_candidate,biden_endorsed,warren_endorsed,sanders_endorsed,our_revolution_endorsed,justice_dems_endorsed,pccc_endorsed,indivisible_endorsed,wfp_endorsed,votevets_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment
Diane Russell,MissWrite,,ME,Governor of Maine,Governor,Regular,6/12/18,Lost,None,None,3.51,2.1600001,No,White,No,No,Yes,No,No,No,,No,Yes,,,,,,,,Yes,,,True,2,8,25,7,5,87,2,6,3,6,3,22,22,24,3,1,118,1627,0.3030116779348494,0.2999385371850031,0.3970497848801475,2.188076213890596
Donna Dion,,,ME,Governor of Maine,Governor,Regular,6/12/18,Lost,None,None,3.51,1.27,No,White,No,No,No,No,No,No,,No,Yes,,,,,,,,No,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,-1,-1,-1,-1
Janet T. Mills,JanetMillsforME,,ME,Governor of Maine,Governor,Regular,6/12/18,Advanced,None,On the Ballot,3.51,33.09,Yes,White,No,No,Yes,No,No,No,,Yes,No,,,,,,,,No,,,True,1,12,42,10,3,5,15,22,0,0,14,0,0,4,3,1,15,339,0.17994100294985252,0.16519174041297935,0.6548672566371682,2.949852507374631
Mark Dion,dionforgovernor,,ME,Governor of Maine,Governor,Regular,6/12/18,Lost,None,None,3.51,4.1199999,No,White,No,No,Yes,No,No,No,,No,Yes,,,,,,,,No,,,True,1,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32,0.0625,0.28125,0.65625,3.1875
Mark Eves,MarkEvesforME,,ME,Governor of Maine,Governor,Regular,6/12/18,Lost,None,None,3.51,14.18,No,White,No,No,Yes,No,No,No,,No,Yes,,,,,,,,Yes,,,True,2,11,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,64,0.078125,0.1875,0.734375,3.3125
Craig Olson,CraigForMe2,,ME,U.S. House Maine District 2,Representative,Regular,6/12/18,Lost,None,None,-8.130000099999998,8.8299999,No,,No,No,No,No,No,No,,,Yes,,,,,,,,,No,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Jared Golden,golden4congress,,ME,U.S. House Maine District 2,Representative,Regular,6/12/18,Advanced,None,On the Ballot,-8.130000099999998,46.419998,Yes,,Yes,No,Yes,No,No,No,,,No,,,,,,,,,Yes,,True,1,0,41,0,2,0,1,19,4,0,1,1,1,1,0,1,3,276,0.17391304347826086,0.13405797101449277,0.6920289855072463,3.036231884057971
Lucas St. Clair,Lucasstclair,,ME,U.S. House Maine District 2,Representative,Regular,6/12/18,Lost,None,None,-8.130000099999998,39.240002,No,,No,No,No,No,No,No,,,Yes,,,,,,,,,No,,True,1,1,13,0,0,0,0,7,2,0,10,0,0,0,0,0,5,171,0.32748538011695905,0.12280701754385964,0.5497076023391813,2.4444444444444446
Zak Ringelstein,RingelsteinME,,ME,U.S. Senate Maine,Senator,Regular,6/12/18,Advanced,None,On the Ballot,3.51,100.0,Yes,,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,18,45,2,23,21,14,26,7,0,18,0,0,0,3,6,86,563,0.3463587921847247,0.23978685612788633,0.413854351687389,2.1349911190053286
Abdul El-Sayed,AbdulElSayed,,MI,Governor of Michigan,Governor,Regular,8/7/18,Lost,None,None,-0.33000001,30.5,No,Nonwhite,No,No,No,No,Yes,No,,No,Yes,,,Yes,Yes,Yes,Yes,,,,,True,5,91,207,5,33,14,87,100,18,0,40,13,13,13,22,8,135,2819,0.2752749201844626,0.21745299751684993,0.5072720822986875,2.46399432422845
Gretchen Whitmer,gretchenwhitmer,,MI,Governor of Michigan,Governor,Regular,8/7/18,Advanced,None,On the Ballot,-0.33000001,51.799999,Yes,White,No,No,Yes,No,No,No,,Yes,Yes,,,No,No,No,No,,,,,True,2,13,61,6,6,0,67,86,7,0,11,7,7,9,12,6,7,1425,0.16,0.14596491228070174,0.6940350877192982,3.0680701754385966
Shri Thanedar,ShriForMI,,MI,Governor of Michigan,Governor,Regular,8/7/18,Lost,None,None,-0.33000001,17.700001,No,Nonwhite,No,No,No,Yes,Yes,No,,No,Yes,,,No,No,No,No,,,,,True,1,14,38,1,25,0,49,44,10,0,18,1,1,2,2,4,28,787,0.20076238881829733,0.193138500635324,0.6060991105463787,2.8106734434561624
Frank Accavitti Jr.,FrankAccavitti,,MI,U.S. House Michigan District 10,Representative,Regular,8/7/18,Lost,None,None,-29.58,32.0,No,White,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.08333333333333333,0.0,0.9166666666666666,3.6666666666666665
Kimberly Bizon,electbizon2018,,MI,U.S. House Michigan District 10,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-29.58,41.099998,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,17,13,0,1,0,14,17,9,0,14,1,1,1,1,1,5,600,0.11333333333333333,0.14166666666666666,0.745,3.263333333333333
Michael McCarthy (Michigan),,,MI,U.S. House Michigan District 10,Representative,Regular,8/7/18,Lost,None,None,-29.58,26.9,No,,,,,No,,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,-1,-1,-1,-1
Fayrouz Saad,FayrouzSaad,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Lost,None,None,-7.179999799999999,19.5,No,Nonwhite,No,No,No,No,No,Yes,,,,,,,,Yes,,,,,,True,1,0,2,2,3,7,0,0,0,0,1,3,3,3,0,0,5,79,0.1518987341772152,0.20253164556962025,0.6455696202531646,2.9873417721518987
Haley Stevens,HaleyLive,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-7.179999799999999,27.0,Yes,White,No,No,No,No,No,Yes,,,,,,,,No,,,,,,True,0,49,36,0,8,2,10,34,2,0,3,2,2,2,3,2,29,955,0.1518324607329843,0.1225130890052356,0.7256544502617801,3.1476439790575914
Nancy Skinner,CkunateTakjer,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Lost,None,None,-7.179999799999999,10.4,No,White,No,No,No,No,No,No,,,,,,,,No,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Suneel Gupta,suneel,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Lost,None,None,-7.179999799999999,21.299999,No,Nonwhite,No,No,No,No,Yes,No,,,,,,,,No,,,,,,True,0,26,35,1,4,2,17,25,5,0,6,9,9,9,2,4,66,427,0.20140515222482436,0.19672131147540983,0.6018735362997658,2.800936768149883
Tim Greimel,RepGreimel,,MI,U.S. House Michigan District 11,Representative,Regular,8/7/18,Lost,None,None,-7.179999799999999,21.799999,No,White,No,No,Yes,No,No,No,,,,,,,,No,,,,,,True,0,25,19,6,5,1,15,42,2,0,3,2,2,3,3,3,11,449,0.18040089086859687,0.13140311804008908,0.688195991091314,3.0155902004454345
Bill Wild,MayorWild,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,14.0,No,White,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,1,1,0,6,0,4,13,1,0,2,0,0,0,0,2,9,440,0.19772727272727272,0.14545454545454545,0.6568181818181819,2.918181818181818
Bill Wild,MayorWild,,MI,U.S. House Michigan District 13,Representative,Special,8/7/18,Lost,None,None,60.720001,15.2,No,White,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,1,1,0,6,0,4,13,1,0,2,0,0,0,0,2,9,440,0.19772727272727272,0.14545454545454545,0.6568181818181819,2.918181818181818
Brenda Jones,VoteBrendaJones,,MI,U.S. House Michigan District 13,Representative,Special,8/7/18,Advanced,None,On the Ballot,60.720001,37.700001,Yes,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0,0.047619047619047616,0.9523809523809523,3.9047619047619047
Brenda Jones,VoteBrendaJones,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,29.200001,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0,0.047619047619047616,0.9523809523809523,3.9047619047619047
Coleman Young II,ColemanYoungII,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,12.0,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,2,3,0,0,0,0,1,2,0,0,0,0,0,0,3,3,298,0.14093959731543623,0.1912751677852349,0.6677852348993288,3.053691275167785
Ian Conyers,ianconyers,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,6.3000002,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,22,4,0,2,0,5,1,0,0,2,1,1,1,2,2,2,570,0.10350877192982456,0.10701754385964912,0.7894736842105263,3.3719298245614033
Ian Conyers,ianconyers,,MI,U.S. House Michigan District 13,Representative,Special,8/7/18,Lost,None,None,60.720001,11.2,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,22,4,0,2,0,5,1,0,0,2,1,1,1,2,2,2,570,0.10350877192982456,0.10701754385964912,0.7894736842105263,3.3719298245614033
Rashida Tlaib,RashidaTlaib,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Advanced,None,On the Ballot,60.720001,33.200001,Yes,Nonwhite,No,No,Yes,No,No,Yes,,,,,,,Yes,Yes,Yes,,,,No,True,3,9,17,0,6,9,9,18,2,0,6,3,3,3,2,0,36,641,0.22152886115444617,0.1794071762870515,0.5990639625585024,2.7550702028081124
Rashida Tlaib,RashidaTlaib,,MI,U.S. House Michigan District 13,Representative,Special,8/7/18,Lost,None,None,60.720001,35.900002,No,Nonwhite,No,No,Yes,No,No,Yes,,,,,,,Yes,Yes,Yes,,,,No,True,3,9,17,0,6,9,9,18,2,0,6,3,3,3,2,0,36,641,0.22152886115444617,0.1794071762870515,0.5990639625585024,2.7550702028081124
Shanelle Jackson,ElectShanelle,,MI,U.S. House Michigan District 13,Representative,Regular,8/7/18,Lost,None,None,60.720001,5.3000002,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,No,No,No,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.2,0.0,0.8,3.2
Cathy Albro,cathyalbro,,MI,U.S. House Michigan District 3,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-11.41,68.199997,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,2,3,0,1,0,4,2,2,0,5,2,2,2,0,0,7,99,0.24242424242424243,0.1717171717171717,0.5858585858585859,2.686868686868687
Fred Wooden,fred_wooden,,MI,U.S. House Michigan District 3,Representative,Regular,8/7/18,Lost,None,None,-11.41,31.799999,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,18,7,3,12,0,1,7,11,1,1,1,1,1,0,0,20,282,0.2730496453900709,0.2730496453900709,0.45390070921985815,2.3617021276595747
Jerry Hilliard,HilliardForCong,,MI,U.S. House Michigan District 4,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-23.129999,66.400002,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,2,4,0,1,1,1,2,0,0,0,0,0,0,0,2,2,42,0.21428571428571427,0.16666666666666666,0.6190476190476191,2.8095238095238093
Zigmond Kozicki,zigpsych,,MI,U.S. House Michigan District 4,Representative,Regular,8/7/18,Lost,None,None,-23.129999,33.599998,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,8,0,1,0,0,3,3,0,0,0,0,1,0,0,1,21,0.47619047619047616,0.23809523809523808,0.2857142857142857,1.619047619047619
David Benac,David_Benac,,MI,U.S. House Michigan District 6,Representative,Regular,8/7/18,Lost,None,None,-9.1800003,21.700001,No,White,No,No,No,No,No,No,,,Yes,,,,Yes,Yes,,,,,,True,3,16,43,2,11,5,21,53,6,0,20,0,0,0,6,3,46,739,0.2327469553450609,0.17050067658998647,0.5967523680649527,2.7280108254397835
George Franklin,franklin4mich,,MI,U.S. House Michigan District 6,Representative,Regular,8/7/18,Lost,None,None,-9.1800003,28.1,No,White,No,No,No,No,No,No,,,Yes,,,,No,No,,,,,,True,1,18,16,1,3,0,12,11,1,0,5,0,0,0,5,0,13,282,0.15602836879432624,0.13120567375886524,0.7127659574468085,3.1134751773049647
Matt Longjohn,MattLongjohn,,MI,U.S. House Michigan District 6,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-9.1800003,37.299999,Yes,White,No,No,No,No,Yes,No,,,Yes,,,,No,No,,,,,,True,1,8,3,1,0,0,0,1,0,0,2,0,0,0,0,0,3,99,0.08080808080808081,0.1111111111111111,0.8080808080808081,3.4545454545454546
Rich Eichholz,RichEichholz,,MI,U.S. House Michigan District 6,Representative,Regular,8/7/18,Lost,None,None,-9.1800003,13.0,No,White,No,No,No,No,Yes,No,,,Yes,,,,No,No,,,,,,True,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,21,0.09523809523809523,0.14285714285714285,0.7619047619047619,3.3333333333333335
Gretchen Driskell,gdriskell,,MI,U.S. House Michigan District 7,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-16.059998999999998,85.199997,Yes,White,No,No,Yes,No,No,No,Yes,Yes,,,,,No,,,,,,,True,2,4,12,0,0,1,9,17,0,0,2,0,0,0,0,0,0,286,0.0979020979020979,0.08041958041958042,0.8216783216783217,3.4475524475524475
Steven Friday,,,MI,U.S. House Michigan District 7,Representative,Regular,8/7/18,Lost,None,None,-16.059998999999998,14.8,No,White,Yes,No,No,No,No,No,No,No,,,,,Yes,,,,,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,-1,-1,-1,-1
Chris Smith,ChrisSmith2018,,MI,U.S. House Michigan District 8,Representative,Regular,8/7/18,Lost,None,None,-8.3299999,29.1,No,White,No,No,No,No,No,No,,No,,No,,,,,,,,,,True,0,19,12,1,9,0,2,3,9,1,1,0,0,0,0,0,42,182,0.24175824175824176,0.25824175824175827,0.5,2.5164835164835164
Elissa Slotkin,ElissaSlotkin,,MI,U.S. House Michigan District 8,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-8.3299999,70.900002,Yes,White,No,No,No,No,No,Yes,,Yes,,Yes,,,,,,,,,,True,2,4,35,0,5,0,6,5,2,0,5,0,0,0,3,0,10,388,0.2706185567010309,0.16494845360824742,0.5644329896907216,2.5876288659793816
Andy Levin,Andy_Levin,,MI,U.S. House Michigan District 9,Representative,Regular,8/7/18,Advanced,None,On the Ballot,7.139999900000001,52.5,Yes,White,No,No,No,No,No,No,,No,Yes,,,,,,,,,,,True,1,7,31,6,6,10,17,49,5,0,12,1,1,2,10,9,39,428,0.2219626168224299,0.12149532710280374,0.6565420560747663,2.869158878504673
Ellen Lipton,RepLipton,,MI,U.S. House Michigan District 9,Representative,Regular,8/7/18,Lost,None,None,7.139999900000001,42.400002,No,White,No,No,Yes,No,Yes,No,,Yes,Yes,,,,,,,,,,,True,2,15,24,15,11,1,11,14,1,0,6,0,0,0,5,2,24,224,0.29464285714285715,0.12946428571428573,0.5758928571428571,2.5625
Martin Brook,,,MI,U.S. House Michigan District 9,Representative,Regular,8/7/18,Lost,None,None,7.139999900000001,5.0999999,No,White,No,No,No,No,No,No,,No,Yes,,,,,,,,,,,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,-1,-1,-1,-1
Bill Haas,votehaas,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Lost,None,None,-14.18,19.5,No,White,No,No,Yes,No,No,No,,,,,,,,,,,,No,,True,0,26,11,2,2,43,6,7,2,1,7,19,19,19,0,1,102,2510,0.25378486055776894,0.2864541832669323,0.45976095617529883,2.4119521912350597
Cort VanOstran,cortvo,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-14.18,41.700001,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,No,,True,1,75,71,4,6,0,12,18,7,0,8,3,3,3,0,3,42,924,0.18831168831168832,0.16883116883116883,0.6428571428571429,2.909090909090909
John Messmer,JohnMessmer,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Lost,None,None,-14.18,9.6999998,No,White,No,No,No,No,No,No,,,Yes,,,,,,,,,No,,True,1,14,3,0,1,0,2,1,2,5,1,0,0,0,0,0,99,582,0.23024054982817868,0.36769759450171824,0.4020618556701031,2.343642611683849
Mark Osmack,mark_osmack,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Lost,None,None,-14.18,25.200001,No,White,Yes,No,No,No,No,No,,,Yes,,,,,,,,,Yes,,True,2,122,48,7,21,11,8,22,12,0,2,3,3,5,3,6,30,1643,0.1972002434570907,0.22945830797321973,0.5733414485696896,2.752282410225198
Robert Hazel,RobertWHazel69,,MO,U.S. House Missouri District 2,Representative,Regular,8/7/18,Lost,None,None,-14.18,4.0,No,White,No,No,No,No,No,No,,,,,,,,,,,,No,,True,0,14,5,0,0,3,0,1,2,0,0,0,0,0,0,1,20,289,0.48788927335640137,0.2768166089965398,0.23529411764705882,1.494809688581315
Hallie Thompson,HallieForMO,,MO,U.S. House Missouri District 4,Representative,Regular,8/7/18,Lost,None,None,-35.73,48.099998,No,White,No,No,No,No,Yes,No,,,Yes,,,,,,,,,,,True,1,2,2,1,1,0,1,9,0,0,0,0,0,1,1,0,1,81,0.09876543209876543,0.1728395061728395,0.7283950617283951,3.259259259259259
Renee Hoagenson,ReneeHoagenson,,MO,U.S. House Missouri District 4,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-35.73,51.900002,Yes,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,4,99,0,1,7,32,87,31,0,28,0,0,1,1,3,29,1426,0.26928471248246844,0.15007012622720897,0.5806451612903226,2.622720897615708
Ed Andres,,,MO,U.S. House Missouri District 6,Representative,Regular,8/7/18,Lost,None,None,-31.610001,27.700001,No,,,,,No,,No,,,,,,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1426,-1,-1,-1,-1
Henry Martin,hmforcongress,,MO,U.S. House Missouri District 6,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-31.610001,41.5,Yes,Nonwhite,Yes,No,No,No,No,No,,,,,,,No,,,,,,,True,0,31,18,1,5,7,16,24,10,1,5,0,0,0,0,10,19,484,0.24380165289256198,0.22520661157024793,0.53099173553719,2.574380165289256
Winston Apple,WinstonApple,,MO,U.S. House Missouri District 6,Representative,Regular,8/7/18,Lost,None,None,-31.610001,30.799999,No,White,No,No,No,No,No,No,,,,,,,Yes,,,,,,,True,1,0,1,0,2,1,0,2,0,0,3,0,0,0,0,0,3,46,0.21739130434782608,0.21739130434782608,0.5652173913043478,2.6956521739130435
Jamie Schoolcraft,Schoolcraft4Mo,,MO,U.S. House Missouri District 7,Representative,Regular,8/7/18,Advanced,None,On the Ballot,-46.130001,40.599998,Yes,White,Yes,No,Yes,No,Yes,No,,,Yes,,,,,Yes,,,,,,True,2,4,18,0,3,0,10,15,1,0,1,5,5,5,0,6,11,270,0.1814814814814815,0.2074074074074074,0.6111111111111112,2.859259259259259
John Farmer de la Torre,farmer4ozarks,,MO,U.S. House Missouri District 7,Representative,Regular,8/7/18,Lost,None,None,-46.130001,21.700001,No,Nonwhite,No,No,No,No,No,No,,,No,,,,,No,,,,,,True,0,5,10,0,3,5,5,13,5,0,1,1,1,1,0,2,30,284,0.1936619718309859,0.23943661971830985,0.5669014084507042,2.7464788732394365
Kenneth Hatfield,,,MO,U.S. House Missouri District 7,Representative,Regular,8/7/18,Lost,None,None,-46.130001,22.299999,No,,,,,No,,No,,,No,,,,,No,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,-1,-1,-1,-1
Vincent Jennings,vincentjennings,,MO,U.S. House Missouri District 7,Representative,Regular,8/7/18,Lost,None,None,-46.130001,15.4,No,,,,,No,,No,,,Yes,,,,,No,,,,,,True,1,46,38,6,13,4,8,23,6,0,4,2,2,2,4,5,36,2299,0.22009569377990432,0.18964767290126142,0.5902566333188343,2.74032187907786
Michael Aycox,aycoxforms,,MS,U.S. House Mississippi District 3,Representative,Regular,6/5/18,Lost,None,None,-26.129999,30.66,No,,Yes,Yes,No,No,No,No,,,,,,,,,,,,,,True,0,2,6,0,1,0,7,1,0,0,1,0,0,1,3,1,1,212,0.14150943396226415,0.09433962264150944,0.7641509433962265,3.2452830188679247
Michael Evans,RepEvans45,,MS,U.S. House Mississippi District 3,Representative,Regular,6/5/18,Advanced,None,On the Ballot,-26.129999,69.339996,Yes,,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,1,0,205,0.06829268292682927,0.1024390243902439,0.8292682926829268,3.521951219512195
David Baria,dbaria,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Advanced,Advanced,On the Ballot,-18.780001,30.98,Yes,White,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,7,58,0,6,4,22,25,28,0,5,3,3,3,2,2,48,1016,0.2125984251968504,0.16929133858267717,0.6181102362204725,2.811023622047244
Howard Sherman,shermanhoward,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Advanced,Lost,None,-18.780001,31.790001,No,White,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,1,0,0,0,0,1,8,5,0,0,9,9,9,1,0,5,202,0.3217821782178218,0.20297029702970298,0.4752475247524752,2.3069306930693068
Jensen Bohren,BohrenJensen,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Lost,None,None,-18.780001,3.21,No,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,11,23,1,0,0,3,17,6,0,2,0,0,2,3,1,3,451,0.2572062084257206,0.30598669623059865,0.43680709534368073,2.3592017738359203
Jerone Garland,,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Lost,None,None,-18.780001,4.8499999,No,Nonwhite,No,No,No,No,Yes,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,-1,-1,-1,-1
Omeria Scott,,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Lost,None,None,-18.780001,24.200001,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,-1,-1,-1,-1
Victor Maurice Jr.,,,MS,U.S. Senate Mississippi,Senator,Regular,6/5/18,Lost,None,None,-18.780001,4.96,No,Nonwhite,Yes,No,No,No,No,No,,,,,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,-1,-1,-1,-1
Grant Kier,KierForCongress,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,24.15,No,,No,No,No,No,Yes,No,,,No,,,,No,No,,,,,,True,0,1,2,2,1,0,1,0,3,0,2,0,0,0,0,1,3,67,0.16417910447761194,0.13432835820895522,0.7014925373134329,3.074626865671642
Jared Pettinato,Jared_Pettinato,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,2.21,No,,No,No,No,No,No,No,,,No,,,,No,No,,,,,,True,0,5,7,2,2,7,3,23,21,0,21,0,0,0,0,6,2,461,0.26898047722342733,0.2885032537960954,0.44251626898047725,2.3470715835141
John Heenan,Heenan4Montana,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,31.709999,No,,No,No,No,Yes,No,No,,,No,,,,Yes,Yes,,,,,,True,2,1,4,0,0,0,1,2,5,0,0,0,0,0,0,0,1,114,0.11403508771929824,0.21052631578947367,0.6754385964912281,3.1228070175438596
John Meyer,MeyerforMontana,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,3.3399999,No,,No,No,No,No,Yes,No,,,Yes,,,,No,No,,,,,,True,1,1,1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,49,0.22448979591836735,0.20408163265306123,0.5714285714285714,2.693877551020408
Kathleen Williams,WilliamsForMT,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Advanced,None,On the Ballot,-21.41,33.52,Yes,,No,No,Yes,No,No,No,,,Yes,,,,No,No,,,,,,True,1,24,44,4,3,0,2,12,6,0,2,1,1,2,1,1,4,386,0.17357512953367876,0.12953367875647667,0.6968911917098446,3.0466321243523318
Lynda Moss,for_moss,,MT,U.S. House Montana At-large District,Representative,Regular,6/5/18,Lost,None,None,-21.41,5.0599999,No,,No,No,Yes,No,No,No,,,No,,,,No,No,,,,,,True,0,1,2,0,0,0,2,2,0,0,0,0,0,1,0,0,1,29,0.20689655172413793,0.10344827586206896,0.6896551724137931,2.9655172413793105
Phillip Price,Price4WNC,,NC,U.S. House North Carolina District 11,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-29.559999,40.59,Yes,White,No,No,No,No,No,No,,,Yes,,,,,,,,,,,True,1,11,70,0,2,9,40,52,19,0,21,2,2,3,0,10,7,698,0.12607449856733524,0.1361031518624642,0.7378223495702005,3.2234957020057307
Scott Donaldson,ScottDonaldson4Congress,,NC,U.S. House North Carolina District 11,Representative,Regular,5/8/18,Lost,None,None,-29.559999,28.27,No,White,No,No,No,No,Yes,No,,,No,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Steve Woodsmall,SteveWoodsmall,,NC,U.S. House North Carolina District 11,Representative,Regular,5/8/18,Lost,None,None,-29.559999,31.139999,No,White,Yes,No,No,No,No,No,,,No,,,,,,,,,,,True,0,25,9,5,4,0,3,25,1,0,7,0,0,0,2,3,8,353,0.11898016997167139,0.17847025495750707,0.7025495750708215,3.1671388101983005
Adam Coker,AdamFromNC,,NC,U.S. House North Carolina District 13,Representative,Regular,5/8/18,Lost,None,None,-11.28,29.860001,No,White,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,True,1,20,14,0,3,0,7,10,1,0,0,0,0,0,3,0,9,217,0.18433179723502305,0.18433179723502305,0.631336405529954,2.8940092165898617
Kathy Manning,KathyManningNC,,NC,U.S. House North Carolina District 13,Representative,Regular,5/8/18,Advanced,None,On the Ballot,-11.28,70.139999,Yes,White,No,No,No,No,No,No,Yes,Yes,No,,,,,,,,,,,True,2,4,41,0,2,0,20,21,6,0,2,0,0,0,0,3,0,496,0.1693548387096774,0.08266129032258064,0.7479838709677419,3.157258064516129
Ken Romley,kenromley,,NC,U.S. House North Carolina District 2,Representative,Regular,5/8/18,Lost,None,None,-12.98,32.299999,No,White,No,No,No,Yes,Yes,No,,,Yes,,,,,,,,,,,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
