candidate,twitter_handle,twitter_handle2,state,district,office_type,race_type,race_primary_election_date,primary_status,primary_runoff_status,general_status,partisan_lean,primary_pctg,won_primary,race,veteran,lgbtq,elected_official,self_funder,stem,obama_alum,dem_party_support,emily_endorsed,gun_sense_candidate,biden_endorsed,warren_endorsed,sanders_endorsed,our_revolution_endorsed,justice_dems_endorsed,pccc_endorsed,indivisible_endorsed,wfp_endorsed,votevets_endorsed,no_labels_support,has_twitter,num_endorsements,gun_control_tweet_count,health_care_tweet_count,abortion_tweet_count,immigration_tweet_count,kavanaugh_tweet_count,education_tweet_count,jobs_tweet_count,tax_tweet_count,fake_news_tweet_count,environment_tweet_count,sexual_assault_tweet_count,gender_tweet_count,women_tweet_count,lgbt_tweet_count,freedom_tweet_count,trump_tweet_count,num_tweets,count_negative,count_neutral,count_positive,sentiment,gun_control_sentiment,health_care_sentiment,abortion_sentiment,immigration_sentiment,kavanaugh_sentiment,education_sentiment,jobs_sentiment,tax_sentiment,fake_news_sentiment,environment_sentiment,sexual_assault_sentiment,gender_sentiment,women_sentiment,lgbt_sentiment,freedom_sentiment,trump_sentiment
Rick Shepherd,RepRickShepherd,,NV,U.S. House Nevada District 2,Representative,Regular,6/12/18,Lost,None,None,-13.78,21.280001,No,,No,No,No,No,Yes,No,,,Yes,,,,No,,,,,,,True,1,7,32,1,2,0,9,10,7,0,14,0,0,0,0,0,31,515,145,245,125,0.2815533980582524,0.2857142857142857,0.2698412698412698,0.0,0.36363636363636365,0.14814814814814814,0.2857142857142857,0.3333333333333333,0.42857142857142855,,1.0,0.14285714285714285,0.14285714285714285,0.2,0.5,0.0,0.25882352941176473
Vance Alm,AlmForCongress,,NV,U.S. House Nevada District 2,Representative,Regular,6/12/18,Lost,None,None,-13.78,13.22,No,,Yes,No,No,No,No,No,,,No,,,,No,,,,,,,True,0,5,8,0,1,0,1,2,1,0,1,0,0,0,0,0,0,96,11,18,67,0.11458333333333333,,0.1,,0.0,0.0,0.0,0.3333333333333333,,,,,,,,0.5,0.125
Eric Stoltz,stoltz1420,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,-3.0799999,7.2399998,No,,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Guy Pinjuv,GuyforNevada,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,-3.0799999,3.5,No,,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,True,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,9,5,3,1,0.5555555555555556,,0.6666666666666666,,1.0,,,,,,,,,,,,1.0
Jack Love,bubbagrinch,LoveforNevada,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,-3.0799999,5.8000002,No,,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,True,0,71,120,3,14,1,12,13,12,3,4,1,1,2,1,4,63,985,247,409,329,0.2507614213197969,,0.37681159420289856,,,0.125,,0.19117647058823528,,,,,,,,,0.24924242424242424
Michael Weiss,weissfornevada,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,-3.0799999,8.1800003,No,,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,True,0,12,10,0,4,1,4,4,4,0,2,1,1,1,7,2,34,313,80,114,119,0.25559105431309903,0.3333333333333333,0.24,,0.5,,,0.6,0.25,,0.0,1.0,1.0,0.5,,0.0,0.25
Richard Hart,,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,-3.0799999,4.8499999,No,,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Steve Schiffman,VoteSchiffman,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Lost,None,None,-3.0799999,3.51,No,,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Susie Lee,SusieLeeNV,,NV,U.S. House Nevada District 3,Representative,Regular,6/12/18,Advanced,None,On the Ballot,-3.0799999,66.910004,Yes,,No,No,No,No,No,No,Yes,Yes,Yes,Yes,,,,,,,,,,True,4,36,84,6,16,3,64,42,17,0,8,3,3,4,11,8,3,1225,253,286,686,0.206530612244898,0.225,0.24,0.0,0.11764705882352941,0.08333333333333333,0.2,0.3235294117647059,0.25,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.0,0.0,0.20491803278688525
Allison Stephens,Allison4Nevada,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,3.8199999,6.02,No,Nonwhite,No,No,Yes,No,No,No,No,,No,No,,,No,No,,No,,No,,True,0,6,31,2,0,0,14,15,2,0,7,0,0,0,3,0,3,196,49,64,83,0.25,0.75,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.2
Amy Vilela,Justice4Shalyne,amy4thepeople,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,3.8199999,9.1999998,No,,No,No,No,No,No,No,No,,Yes,No,,,Yes,Yes,,Yes,,No,,True,4,29,262,8,47,4,37,104,25,1,22,22,22,23,25,11,107,1503,506,548,449,0.3366600133067199,0.40476190476190477,0.1509433962264151,,0.20833333333333334,,,0.21621621621621623,,,,,,,0.041666666666666664,,
John Anzalone,Nevada4Anzalone,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,3.8199999,5.8000002,No,,No,No,No,No,No,No,No,,Yes,No,,,No,No,,,,,,True,1,7,8,0,0,0,27,7,0,0,3,0,0,0,2,0,5,222,21,53,148,0.0945945945945946,0.0,0.08333333333333333,,0.0,,0.0,0.0,,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,0.1
Patricia Spearman,Senatorspearman,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,3.8199999,15.24,No,Nonwhite,Yes,Yes,Yes,No,No,No,No,,Yes,No,,,No,No,,No,,Yes,,True,2,38,6,1,14,3,5,15,1,0,22,16,16,22,31,5,12,632,76,134,422,0.12025316455696206,0.05555555555555555,0.11764705882352941,0.25,0.11538461538461539,,0.0,0.30434782608695654,0.0,,0.2222222222222222,0.5,0.5,0.5,0.0,0.0,0.15625
Sid Zeller,Zeller4Congress,,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Lost,None,None,3.8199999,2.0,No,,Yes,No,No,No,No,No,No,,No,No,,,No,No,,No,,No,,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,2,0.0,,,,,,,,,,,,,,,,
Steven Horsford,RepHorsford,StevenHorsford,NV,U.S. House Nevada District 4,Representative,Regular,6/12/18,Advanced,None,On the Ballot,3.8199999,61.740002,Yes,Nonwhite,No,No,Yes,No,No,No,Yes,,Yes,Yes,,,No,No,,,,,,True,3,23,46,3,9,0,13,31,7,0,3,0,0,0,1,5,33,365,60,88,217,0.1643835616438356,,,,,,,,,,,,,,,,
Allen Rheinhart,AllenRheinhart,,NV,U.S. Senate Nevada,Senator,Regular,6/12/18,Lost,None,None,0.94999999,3.3299999,No,Nonwhite,No,No,No,No,No,No,No,No,,No,,,No,,,,,,,True,0,3,1,0,0,1,2,2,0,0,1,0,0,0,0,1,56,660,263,322,75,0.3984848484848485,1.0,0.3181818181818182,0.0,0.46153846153846156,,0.5,0.4666666666666667,0.5384615384615384,,0.5,0.5,0.5,0.5,,0.5,0.39644970414201186
Bobby Mahendra,Bobby_Mahendra,,NV,U.S. Senate Nevada,Senator,Regular,6/12/18,Lost,None,None,0.94999999,2.6700001,No,Nonwhite,No,No,No,No,No,No,No,No,,No,,,No,,,,,,,True,0,5,23,0,6,2,6,6,5,0,3,0,0,0,0,2,33,342,80,174,88,0.23391812865497075,0.0,0.34210526315789475,0.0,0.4,,0.4375,0.18181818181818182,0.2222222222222222,,0.5,,,,,0.25,0.3125
Daniel Burleigh,BurleighDaniel,,NV,U.S. Senate Nevada,Senator,Regular,6/12/18,Lost,None,None,0.94999999,2.26,No,,No,No,No,No,No,No,No,No,,No,,,No,,,,,,,True,0,24,14,0,11,0,3,19,29,0,2,0,0,0,0,3,37,2335,286,858,1191,0.12248394004282655,0.02631578947368421,0.14335664335664336,0.047619047619047616,0.045454545454545456,0.1111111111111111,0.1702127659574468,0.19491525423728814,0.03225806451612903,,0.044444444444444446,0.0,0.0,0.0,0.0,0.07142857142857142,0.07017543859649122
David Drew Knight,ddrewknight,,NV,U.S. Senate Nevada,Senator,Regular,6/12/18,Lost,None,None,0.94999999,4.4299998,No,,No,No,No,No,No,No,No,No,,No,,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Jacky Rosen,SenJackyRosen,RosenforNevada,NV,U.S. Senate Nevada,Senator,Regular,6/12/18,Advanced,None,On the Ballot,0.94999999,77.110001,Yes,,No,No,Yes,No,Yes,No,Yes,Yes,,Yes,,,No,,,,,,,True,3,44,316,42,113,39,51,96,60,0,53,19,19,24,26,16,332,2515,805,774,936,0.32007952286282304,0.3833333333333333,0.41000000000000003,0.2708333333333333,0.2866666666666666,,0.0,0.304953560371517,0.4375,,0.6590909090909091,0.0,0.0,0.16666666666666666,0.75,0.16666666666666666,0.2619047619047619
Jesse Sbaih,JesseSbaih,,NV,U.S. Senate Nevada,Senator,Regular,6/12/18,Lost,None,None,0.94999999,3.1700001,No,Nonwhite,No,No,No,Yes,No,No,No,No,,No,,,Yes,,,,,,,True,1,31,41,2,11,0,2,12,8,1,13,8,8,9,0,3,92,679,226,304,149,0.3328424153166421,0.2,0.21621621621621623,1.0,0.0,,0.2,0.2631578947368421,0.4,0.0,0.25,0.0,0.0,0.0,0.5,,0.1875
David Pechefsky,DPforcongress,,NY,U.S. House New York District 1,Representative,Regular,6/26/18,Lost,None,None,-11.63,11.9,No,,No,No,No,No,No,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Elaine DiMasi,ElaineDiMasi,,NY,U.S. House New York District 1,Representative,Regular,6/26/18,Lost,None,None,-11.63,5.9200000999999975,No,,No,No,No,No,Yes,No,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Kate Browning,KateBrowningNY,,NY,U.S. House New York District 1,Representative,Regular,6/26/18,Lost,None,None,-11.63,30.32,No,White,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,10,2,0,1,0,1,3,0,0,0,0,0,0,0,2,5,68,15,12,41,0.22058823529411764,0.125,0.3076923076923077,0.0,,,0.0,0.3333333333333333,,,,0.0,0.0,0.0,,,
Perry Gershon,perrygershon,,NY,U.S. House New York District 1,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-11.63,35.450001,Yes,,No,No,No,Yes,Yes,No,,,,,,,,,,,,,,True,0,60,61,11,9,5,7,24,5,1,13,0,0,5,6,1,83,652,125,244,283,0.19171779141104286,0.26666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.18446601941747573
Vivian Viloria-Fisher,vivianviloria,,NY,U.S. House New York District 1,Representative,Regular,6/26/18,Lost,None,None,-11.63,16.26,No,Nonwhite,No,No,Yes,No,No,No,,,,,,,,,,,,,,True,0,2,5,0,2,2,1,2,2,0,1,0,0,0,0,1,5,44,16,18,10,0.3636363636363637,0.5,0.0,,,,,0.0,0.0,,,,,,1.0,,0.2222222222222222
Max Rose,MaxRose4NY,,NY,U.S. House New York District 11,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-8.8100004,62.650002,Yes,,Yes,No,No,No,No,No,Yes,,,,,,,,,,Yes,Yes,,True,3,36,21,2,7,9,3,19,9,0,5,4,4,4,2,0,39,953,262,323,368,0.2749213011542497,0.3018867924528302,0.2375,0.0,0.2857142857142857,0.3333333333333333,0.4,0.17647058823529413,0.28,,0.35714285714285715,0.25,0.25,0.25,0.3888888888888889,0.6666666666666666,0.325
Michael DeVito Jr.,mdevitojr,,NY,U.S. House New York District 11,Representative,Regular,6/26/18,Lost,None,None,-8.8100004,18.42,No,Nonwhite,Yes,No,No,No,No,No,No,,,,,,,,,,No,No,,True,0,68,55,3,15,0,8,34,1,0,11,5,5,5,17,3,24,1364,232,461,671,0.17008797653958946,0.15151515151515152,0.14444444444444443,0.21428571428571427,0.19047619047619047,0.0,0.17857142857142858,0.09090909090909091,0.08,,0.2727272727272727,0.2857142857142857,0.2857142857142857,0.25,0.08333333333333333,0.3,0.144
Omar Vaid,omarvaid,,NY,U.S. House New York District 11,Representative,Regular,6/26/18,Lost,None,None,-8.8100004,8.430000300000001,No,Nonwhite,No,No,No,No,No,No,No,,,,,,,,,,No,No,,True,0,33,51,11,45,0,8,68,17,1,13,8,8,8,1,3,219,1582,367,468,747,0.2319848293299621,0.2916666666666667,0.25,0.0,0.3333333333333333,,0.32142857142857145,0.1896551724137931,0.18421052631578946,,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.17777777777777778
Paul Sperling,PaulSperlingNY,,NY,U.S. House New York District 11,Representative,Regular,6/26/18,Lost,None,None,-8.8100004,2.29,No,,No,No,No,No,No,No,No,,,,,,,,,,No,No,,True,0,2,17,0,3,0,14,17,7,0,7,0,0,0,0,4,28,215,71,75,69,0.3302325581395349,0.0,0.38461538461538464,,0.0,,0.6666666666666666,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0,,,0.5
Radhakrishna Mohan,,,NY,U.S. House New York District 11,Representative,Regular,6/26/18,Lost,None,None,-8.8100004,3.78,No,Nonwhite,No,No,No,No,Yes,No,No,,,,,,,,,,No,No,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Zach Emig,zachemig2018,,NY,U.S. House New York District 11,Representative,Regular,6/26/18,Lost,None,None,-8.8100004,1.26,No,,No,No,No,No,No,No,No,,,,,,,,,,No,No,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Antonio Delgado,DelgadoforNY19,,NY,U.S. House New York District 19,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-6.0799999000000025,21.99,Yes,Nonwhite,No,No,No,No,No,No,,No,Yes,,,,,No,,No,,No,,True,1,19,214,11,13,7,38,87,30,0,36,3,3,7,6,7,23,1603,351,338,914,0.21896444167186524,0.16666666666666666,0.18518518518518517,,0.2,1.0,0.16129032258064516,0.2037037037037037,0.21052631578947367,1.0,0.21212121212121213,0.0,0.0,0.3333333333333333,0.15384615384615385,0.125,0.2318840579710145
Brian Flynn,brianflynnus,,NY,U.S. House New York District 19,Representative,Regular,6/26/18,Lost,None,None,-6.0799999000000025,13.18,No,White,No,No,No,Yes,No,No,,No,No,,,,,No,,No,,No,,True,0,24,118,18,16,2,13,52,6,0,11,1,1,1,15,8,51,1217,161,321,735,0.1322925225965489,0.2857142857142857,0.12582781456953643,0.0,0.11538461538461539,,0.0967741935483871,0.09259259259259259,0.16666666666666666,,0.058823529411764705,,,0.0,0.0,0.25,0.1694915254237288
David Clegg,davieclegg,,NY,U.S. House New York District 19,Representative,Regular,6/26/18,Lost,None,None,-6.0799999000000025,11.08,No,,No,No,No,Yes,No,No,,No,No,,,,,No,,Yes,,No,,True,1,0,0,2,7,0,1,2,0,0,1,1,1,1,0,3,15,1032,398,399,235,0.3856589147286822,0.3333333333333333,0.4019607843137255,0.625,0.35714285714285715,0.3,0.52,0.4878048780487805,0.4666666666666667,,0.3333333333333333,1.0,1.0,1.0,0.7142857142857143,0.2,0.32051282051282054
Erin Collier,ErinCollier2018,,NY,U.S. House New York District 19,Representative,Regular,6/26/18,Lost,None,None,-6.0799999000000025,4.8600001,No,,No,No,No,No,No,No,,Yes,Yes,,,,,No,,No,,No,,True,2,10,11,3,5,0,1,2,1,0,3,0,0,0,1,0,9,169,46,42,81,0.27218934911242604,0.42105263157894735,0.2727272727272727,0.6,0.0,,0.0,0.1111111111111111,,,0.25,,,,0.0,0.25,0.23333333333333334
Gareth Rhodes,garethtrhodes,,NY,U.S. House New York District 19,Representative,Regular,6/26/18,Lost,None,None,-6.0799999000000025,17.85,No,,No,No,No,No,No,No,,No,No,,,,,No,,Yes,,No,,True,1,59,50,3,21,5,4,39,18,2,22,2,2,4,5,1,45,1433,213,418,802,0.14863921842288905,0.08333333333333333,0.0,0.5,0.0,0.2,0.0,0.14285714285714285,0.2222222222222222,0.3333333333333333,0.0,0.2,0.2,0.2,0.0,,0.15384615384615385
Jeff Beals,JeffBealsNY19,,NY,U.S. House New York District 19,Representative,Regular,6/26/18,Lost,None,None,-6.0799999000000025,13.18,No,,No,No,No,No,No,No,,No,No,,,,,Yes,,No,,No,,True,1,10,44,4,1,0,9,18,4,2,6,1,1,1,0,1,1,316,66,120,130,0.2088607594936709,1.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.3333333333333333
Pat Ryan,PatRyanWrites,,NY,U.S. House New York District 19,Representative,Regular,6/26/18,Lost,None,None,-6.0799999000000025,17.719998999999994,No,,Yes,No,No,No,No,No,,No,No,,,,,No,,Yes,,Yes,,True,2,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,91,16,35,40,0.17582417582417584,,,,,,0.0,1.0,0.0,,1.0,,,,,,0.0
DuWayne Gregory,DuWayneGregory,GregoryForNY2,NY,U.S. House New York District 2,Representative,Regular,6/26/18,Lost,None,None,-8.2600002,41.639999,No,Nonwhite,Yes,No,Yes,No,No,No,,No,Yes,,,,No,,,No,Yes,Yes,,True,3,54,22,0,3,5,4,26,16,2,8,4,4,4,4,5,214,951,318,381,252,0.334384858044164,,0.3,0.29166666666666663,0.08333333333333333,,,0.3492063492063492,,0.5,,0.25,0.25,0.25,,,0.4188034188034188
Liuba Grechen Shirley,liuba4congress,,NY,U.S. House New York District 2,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-8.2600002,57.98,Yes,,No,No,No,No,No,No,,Yes,Yes,,,,Yes,,,Yes,No,No,,True,4,84,182,17,31,12,53,63,71,0,18,9,9,10,28,10,161,2162,411,565,1186,0.1901017576318224,0.2222222222222222,0.2,0.0,0.0,,0.25,0.15555555555555556,0.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727
Dylan Ratigan,DylanRatigan,,NY,U.S. House New York District 21,Representative,Regular,6/26/18,Lost,None,None,-11.43,11.91,No,,No,No,No,No,No,No,,,No,,,,No,No,,No,No,,,True,0,7,14,0,6,0,5,21,7,0,6,0,0,0,0,0,10,474,111,147,216,0.23417721518987344,0.3333333333333333,,,0.0,,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,0.2222222222222222
Emily Martz,FlipNY45,,NY,U.S. House New York District 21,Representative,Regular,6/26/18,Lost,None,None,-11.43,10.37,No,,No,No,No,No,No,No,,,No,,,,No,No,,No,No,,,True,0,13,17,2,5,0,8,23,4,0,12,2,2,2,1,6,14,568,83,136,349,0.14612676056338028,,0.0,,0.0,,0.5,0.0,0.3333333333333333,,,0.0,0.0,0.0,,0.0,0.2857142857142857
Katie Wilson,AdirondacKatie,,NY,U.S. House New York District 21,Representative,Regular,6/26/18,Lost,None,None,-11.43,11.68,No,,No,No,No,No,No,No,,,No,,,,No,No,,No,Yes,,,True,1,6,8,0,2,0,7,10,1,0,5,3,3,3,0,0,7,462,102,163,197,0.2207792207792208,,0.3333333333333333,0.3333333333333333,0.0,,,0.058823529411764705,,0.0,0.0,,,,,,0.15384615384615385
Patrick Nelson,PatFNelson,,NY,U.S. House New York District 21,Representative,Regular,6/26/18,Lost,None,None,-11.43,9.119999900000002,No,White,No,No,No,No,Yes,No,,,Yes,,,,Yes,Yes,,No,No,,,True,3,12,56,0,9,1,7,6,13,1,17,0,0,0,0,2,43,617,169,258,190,0.2739059967585089,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.125
Tedra Cobb,TedraCobb,,NY,U.S. House New York District 21,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-11.43,56.009998,Yes,,No,No,Yes,No,No,No,,,Yes,,,,Yes,No,,Yes,No,,,True,3,12,60,0,6,0,12,19,3,0,13,2,2,3,4,5,11,721,120,193,408,0.1664355062413315,0.17647058823529413,0.13131313131313133,0.0,0.2222222222222222,,0.08823529411764706,0.14285714285714285,0.3333333333333333,1.0,0.13333333333333333,0.5,0.5,0.25,0.1,0.16666666666666666,0.2857142857142857
Eddie Sundquist,esundquist,,NY,U.S. House New York District 23,Representative,Regular,6/26/18,Lost,None,None,-13.93,6.4200000999999975,No,,No,Yes,No,No,Yes,No,,,No,,,,No,No,,,No,,,True,0,7,41,0,6,0,12,36,8,1,5,0,0,0,9,1,18,385,88,140,157,0.2285714285714285,0.20588235294117646,0.2857142857142857,0.3333333333333333,,,0.0,0.2777777777777778,,,,,,,0.5,,0.0
Ian Golden,GoldenForNY23,,NY,U.S. House New York District 23,Representative,Regular,6/26/18,Lost,None,None,-13.93,13.44,No,,No,No,No,No,No,No,,,No,,,,Yes,Yes,,,No,,,True,2,0,17,0,3,0,3,12,3,0,3,0,0,0,0,3,4,194,43,53,98,0.22164948453608246,0.3333333333333333,0.0,1.0,,,0.42857142857142855,0.0,0.0,,,,,0.0,,0.0,0.0
Linda Andrei,Linda4Congress,,NY,U.S. House New York District 23,Representative,Regular,6/26/18,Lost,None,None,-13.93,15.33,No,,No,No,No,No,Yes,No,,,No,,,,No,No,,,No,,,True,0,2,31,0,3,0,9,9,3,0,3,0,0,0,0,0,16,130,36,34,60,0.2769230769230769,0.05,0.5,0.6666666666666666,,,0.0,0.5,,,,,,1.0,0.5,,
Max Della Pia,DellaPiaForNY23,,NY,U.S. House New York District 23,Representative,Regular,6/26/18,Lost,None,None,-13.93,32.400002,No,,Yes,No,No,No,No,No,,,No,,,,No,No,,,No,,,True,0,9,19,0,2,0,1,4,4,0,3,0,0,0,1,0,27,204,57,58,89,0.2794117647058824,,0.4,0.0,1.0,,0.2777777777777778,0.375,0.0,,,,,,,,0.5
Tracy Mitrano,MitranoForNY23,,NY,U.S. House New York District 23,Representative,Regular,6/26/18,Advanced,None,On the Ballot,-13.93,32.299999,Yes,,No,No,No,No,No,No,,,Yes,,,,No,No,,,Yes,,,True,2,3,94,1,17,0,25,35,24,0,7,0,0,2,0,1,13,755,150,210,395,0.1986754966887417,0.6,0.19230769230769232,0.0,0.0,0.0,0.3125,0.16129032258064516,0.3076923076923077,,0.0,0.4,0.4,0.5,0.2,,0.13157894736842105
Dana Balter,dana_balter,,NY,U.S. House New York District 24,Representative,Regular,6/26/18,Advanced,None,On the Ballot,4.1399998999999985,62.380001,Yes,,No,No,No,No,No,No,No,No,Yes,,,,Yes,No,Yes,Yes,Yes,No,,True,5,26,66,7,9,8,18,26,15,0,11,1,1,1,5,4,65,750,204,197,349,0.272,0.4444444444444444,0.3157894736842105,0.5454545454545454,0.2,,0.30303030303030304,0.18055555555555555,0.5555555555555556,,0.2,0.0,0.0,0.0,0.5714285714285714,0.16666666666666666,0.05
Juanita Perez Williams,VoteForJuanita,,NY,U.S. House New York District 24,Representative,Regular,6/26/18,Lost,None,None,4.1399998999999985,37.23,No,Nonwhite,Yes,No,No,No,No,No,Yes,Yes,Yes,,,,No,No,No,No,No,Yes,,True,4,3,6,1,5,0,0,2,0,0,0,0,0,0,1,1,7,63,18,11,34,0.2857142857142857,0.5,0.3333333333333333,,,,0.5,0.0,,,0.0,0.0,0.0,0.0,,,0.0
Adam McFadden,run_amc,,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Lost,None,None,14.62,17.450001,No,Nonwhite,No,No,Yes,No,No,No,,,No,,,,No,,,,No,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,2,0.0,,,,,,0.0,0.0,,,,,,,,,
Joseph Morelle,RepJoeMorelle,votemorelle,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Advanced,None,On the Ballot,14.62,45.290001,Yes,,No,No,Yes,No,No,No,,,Yes,,,,No,,,,Yes,,,True,2,25,40,5,2,2,7,23,0,0,7,0,0,0,4,8,50,303,49,60,194,0.1617161716171617,,,,,,,,,,,,,,,,
Rachel Barnhart,rachbarnhart,,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Lost,None,None,14.62,19.77,No,,No,No,No,No,No,No,,,Yes,,,,No,,,,No,,,True,1,31,23,21,22,15,28,123,25,10,13,26,26,26,6,4,177,7004,3256,2554,1194,0.4648772130211308,0.4213197969543147,0.4839650145772595,0.3333333333333333,0.3870967741935484,0.5238095238095238,0.5058823529411764,0.46190476190476193,0.46017699115044247,0.6,0.5454545454545454,0.4,0.4,0.5,0.4782608695652174,0.4,0.49122807017543857
Robin Wilt,WiltForAssembly,rrwilt,NY,U.S. House New York District 25,Representative,Regular,6/26/18,Lost,None,None,14.62,17.35,No,Nonwhite,No,No,Yes,No,No,No,,,Yes,,,,Yes,,,,No,,,True,2,3,28,0,8,0,9,7,1,0,4,2,2,4,4,1,4,280,62,92,126,0.22142857142857145,,0.26785714285714285,,,,0.25,0.41666666666666663,0.375,,,,,,,0.16666666666666666,
Dennis J. Kucinich,Dennis_Kucinich,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,22.98,No,White,No,No,Yes,No,No,No,,,No,,No,,Yes,,,,,,,True,1,92,87,4,4,0,43,95,3,1,14,0,0,3,6,17,11,816,165,298,353,0.2022058823529412,0.2857142857142857,0.25,,0.3,0.0,0.2727272727272727,0.19148936170212766,0.4,,0.2,0.0,0.0,0.0,,0.4,0.11764705882352941
Joseph Schiavoni,JoeSchiavoni,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,9.1700001,No,,No,No,Yes,No,No,No,,,Yes,,No,,No,,,,,,,True,1,83,25,12,1,0,69,63,9,0,2,0,0,2,6,2,8,1383,221,375,787,0.15979754157628345,0.13043478260869565,0.07865168539325842,0.09090909090909091,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.11320754716981132,0.125,,0.0,0.5,0.5,0.5,0.125,0.0,0.17647058823529413
Larry Ealy,LarryEEaly2,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,1.02,No,Nonwhite,No,No,No,No,No,No,,,No,,No,,No,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0.0,,,,,,,,,,,,,,,,
Paul Ray,,,OH,Governor of Ohio,Governor,Regular,5/8/18,Lost,None,None,-7.889999900000001,1.38,No,,No,No,No,No,No,No,,,No,,No,,No,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Richard Cordray,RichCordray,,OH,Governor of Ohio,Governor,Regular,5/8/18,Advanced,None,On the Ballot,-7.889999900000001,62.16,Yes,White,No,No,Yes,No,No,Yes,,,Yes,,Yes,,No,,,,,,,True,2,22,167,15,9,2,74,157,29,0,27,13,13,14,12,7,77,1913,582,621,710,0.30423418714061684,0.42424242424242425,0.2641509433962264,0.0,0.5714285714285714,1.0,0.3333333333333333,0.4583333333333333,0.42105263157894735,,0.3333333333333333,,,,0.2857142857142857,0.2,0.4883720930232558
